"主卡","交易店","交易时间","POS.ID","交易号","小票序号","税后金额","税前金额","商品交易数量","商品大类","商品小类","商品编号"
42574906134,330,2016-07-22,10021,63929,6,2,1.7094017,1,96,962,592246210
42574906134,330,2016-07-22,10021,63929,2,19.5,16.6666666,1,96,962,592200183
42574906134,330,2016-07-22,10021,63929,7,3,2.5641025,1,96,962,592200246
42574906134,330,2016-07-22,10021,63929,8,6.2,5.2991452,1,96,962,592233020
42574909613,418,2016-07-10,15,208,10,9.9,8.4615384,1,16,162,60216281
42574909613,418,2016-07-10,15,208,19,11.8,10.08547,2,10,103,30303680
42574909613,418,2016-07-10,15,208,23,7.9,6.7521367,1,92,921,20282824
42574909613,418,2016-07-10,15,208,25,99,84.6153846,1,10,107,40150988
42574909613,418,2016-07-10,15,208,30,0,0,1,95,951,69401000
42574909613,418,2016-07-10,15,208,4,7.9,6.7521367,1,16,162,20215702
42574909613,418,2016-07-10,15,208,6,19.9,17.008547,1,16,162,200018
42574909613,418,2016-07-10,15,208,8,19.9,17.008547,1,16,162,10164897
42574909613,418,2016-07-10,15,208,17,11.6,9.9145299,4,16,162,60065461
42574909613,418,2016-07-10,15,208,27,0.01,0.008547,1,19,192,20188483
42574909613,418,2016-07-10,15,208,12,9.8,8.3760683,2,16,163,20136309
42574909613,418,2016-07-10,15,208,21,79,67.5213675,1,14,141,50286415
42574974916,466,2016-07-29,23,84,5,23.9,20.4273504,1,6,62,60240441
42574974916,466,2016-07-29,23,84,7,19.9,17.008547,1,18,183,60189664
42574974916,466,2016-07-29,23,84,9,7.9,6.7521367,1,18,183,10268461
42574974916,466,2016-07-29,23,84,14,19.9,17.008547,1,19,191,312493
42574974916,466,2016-07-29,31,20,5,95,81.1965811,1,12,122,40330046
42574985150,466,2016-07-20,14,49,6,17.9,15.2991452,1,14,141,60171329
42574985150,466,2016-07-20,14,49,13,59,50.4273504,1,14,141,30165947
42574985150,466,2016-07-20,14,49,23,99,84.6153846,1,14,142,60233431
42574985150,466,2016-07-20,14,49,4,29.9,25.5555555,1,16,165,289510
42574985150,466,2016-07-20,14,49,8,7.9,6.7521367,1,14,142,134085
42574985150,466,2016-07-20,14,49,15,3.9,3.3333333,1,18,183,50294095
42574985150,466,2016-07-20,14,49,17,24.9,21.2820512,1,11,113,80242420
42574985150,466,2016-07-20,14,49,19,3.9,3.3333333,1,19,192,40301708
42574985150,466,2016-07-20,14,49,21,19.9,17.008547,1,6,62,20285139
42574985150,466,2016-07-20,14,49,28,14.9,12.7350427,1,18,183,10171826
42575473190,466,2016-08-30,3,244,4,19.9,17.008547,1,9,91,40169054
42575562111,418,2016-07-22,17,274,6,99,84.6153846,1,2,21,60168529
42575562111,418,2016-07-22,17,274,8,1.9,1.6239316,1,11,113,20215085
42575562111,418,2016-07-22,17,274,12,19.9,17.008547,1,18,183,60189664
42575562111,418,2016-07-22,17,276,4,7.9,6.7521367,1,92,921,90282321
42575562111,418,2016-07-22,17,274,4,49,41.8803418,1,6,61,20307867
42575562111,418,2016-07-22,17,274,10,19.8,16.9230769,2,96,961,80305808
42575562111,418,2016-07-22,17,275,4,3,2.5641025,2,15,151,40155231
42575562111,418,2016-07-22,17,276,6,3,2.5641025,2,15,151,40155231
42575620505,466,2016-08-23,18,40,4,199,170.08547,1,3,31,60221353
42575632580,466,2016-08-02,1,71,6,7.9,6.7521367,1,14,142,40257526
42575632580,466,2016-08-02,1,80,4,49,41.8803418,1,8,82,60162301
42575632580,466,2016-08-23,13,79,4,39,33.3333333,1,9,91,30279944
42575632580,466,2016-08-02,1,71,4,7.9,6.7521367,1,9,94,70215530
42575638929,466,2016-07-23,3,192,4,19.9,17.008547,1,14,142,30225951
42575638929,466,2016-07-23,3,192,13,7.9,6.7521367,1,14,143,10134004
42575638929,466,2016-08-07,14,354,4,9.9,8.4615384,1,10,105,60240506
42575638929,466,2016-08-07,14,354,6,9.9,8.4615384,1,14,141,10225730
42575853717,330,2016-08-06,7,91,4,14.9,12.7350427,1,9,92,10135584
42575853717,330,2016-08-06,7,91,8,19.9,17.008547,1,18,182,80277834
42575908576,466,2016-08-31,1,122,4,3.9,3.3333333,1,19,192,40301708
42575908576,466,2016-08-31,1,122,6,24.9,21.2820512,1,18,182,242834
42575908576,466,2016-08-31,1,122,13,4.9,4.1880341,1,18,183,30269515
42575908576,466,2016-08-31,1,122,19,15.8,13.5042735,2,9,94,70215530
42575908576,466,2016-08-31,1,122,21,5.8,4.9572649,2,16,163,50333596
42575908576,466,2016-08-31,1,122,15,59,50.4273504,1,10,105,70291883
42575908576,466,2016-08-31,1,122,8,49,41.8803418,1,1,11,90314992
42575908576,466,2016-08-31,1,122,17,9.9,8.4615384,1,92,922,70213526
42575953089,58,2016-07-23,12,153,4,19.9,17.008547,1,10,101,90305940
42575953089,58,2016-07-23,12,153,6,7.9,6.7521367,1,9,94,70215530
42575953089,58,2016-07-23,12,153,12,19.8,16.9230769,2,10,103,40328227
42575953089,58,2016-07-23,12,153,14,19.9,17.008547,1,18,181,299750
42575953089,58,2016-07-23,12,153,22,2.9,2.4786324,1,15,155,80234806
42575953089,58,2016-07-23,12,154,4,69,58.9743589,1,9,94,10267560
42575953089,58,2016-07-23,12,154,14,98,83.7606837,2,7,76,80213540
42575953089,58,2016-07-23,12,154,18,99,84.6153846,1,6,61,50243968
42575953089,58,2016-07-23,12,154,32,9.9,8.4615384,1,6,62,20243597
42575953089,58,2016-07-23,12,154,6,59,50.4273504,1,7,76,90219711
42575953089,58,2016-07-23,12,154,34,7.9,6.7521367,1,11,113,179390
42575953089,58,2016-07-23,12,154,40,19.8,16.9230769,2,7,76,20176381
42575953089,58,2016-07-23,12,154,42,19.9,17.008547,1,14,143,10233966
42575953089,58,2016-07-23,12,153,8,99,84.6153846,1,18,182,70280016
42575953089,58,2016-07-23,12,153,16,9.9,8.4615384,1,16,163,90237705
42575953089,58,2016-07-23,12,153,18,9.9,8.4615384,1,18,182,60136492
42575953089,58,2016-07-23,12,153,24,1,0.8547008,1,15,155,80192731
42575953089,58,2016-07-23,12,154,10,39.8,34.017094,2,6,62,40251666
42575953089,58,2016-07-23,12,154,12,59,50.4273504,1,11,113,10264868
42575953089,58,2016-07-23,12,154,16,19.9,17.008547,1,9,92,20193333
42575953089,58,2016-07-23,12,154,30,19.8,16.9230769,2,7,76,90181812
42575953089,58,2016-07-23,12,154,38,39.9,34.1025641,1,7,76,10238172
42575953089,58,2016-07-23,12,153,10,4.5,3.8461538,1,19,192,20188483
42575953089,58,2016-07-23,12,153,20,9.9,8.4615384,1,14,143,10134004
42575953089,58,2016-07-23,12,153,27,0,0,1,95,951,69400500
42575953089,58,2016-07-23,12,154,8,19.9,17.008547,1,9,91,40248419
42575953089,58,2016-07-23,12,154,20,199,170.08547,1,9,94,20267569
42575953089,58,2016-07-23,12,154,22,29.9,25.5555555,1,18,182,80282109
42575953089,58,2016-07-23,12,154,24,349,298.2905982,1,11,111,10313963
42575953089,58,2016-07-23,12,154,26,39.9,34.1025641,1,92,922,50175605
42575953089,58,2016-07-23,12,154,28,19.8,16.9230769,2,92,922,70213526
42575953089,58,2016-07-23,12,154,36,19.9,17.008547,1,14,143,20233777
42576013212,466,2016-07-21,15,86,4,79,67.5213675,1,13,131,30250200
42576453148,466,2016-07-18,13,29,4,3.9,3.3333333,1,19,192,40301708
42576453148,466,2016-07-18,13,29,15,9.9,8.4615384,1,11,113,90295371
42576453148,466,2016-07-18,13,29,21,5.9,5.042735,1,15,152,90312950
42576454947,466,2016-08-26,15,50,17,59.8,51.1111111,2,15,152,70288239
42576454947,466,2016-08-26,15,50,19,59,50.4273504,1,14,141,30165947
42576454947,466,2016-08-26,15,50,23,4.9,4.1880341,1,7,76,90176368
42576454947,466,2016-08-26,15,50,32,39.9,34.1025641,1,14,142,90191934
42576454947,466,2016-08-26,15,50,34,19.9,17.008547,1,16,163,10217711
42576454947,466,2016-08-26,15,50,36,17.7,15.1282051,3,13,131,315397
42576454947,466,2016-08-26,15,50,45,9.9,8.4615384,1,14,143,213544
42576454947,466,2016-08-26,15,50,51,119.6,102.2222222,4,14,141,30175277
42576454947,466,2016-08-26,15,50,15,7.9,6.7521367,1,14,143,60179815
42576454947,466,2016-08-26,15,50,47,19.9,17.008547,1,14,143,50213551
42576454947,466,2016-08-26,15,50,58,59,50.4273504,1,15,155,30163217
42576454947,466,2016-08-26,15,50,4,129,110.2564102,1,14,142,20309828
42576454947,466,2016-08-26,15,50,7,1299,1110.25641,1,13,131,50222522
42576454947,466,2016-08-26,15,50,21,49,41.8803418,1,14,142,60163602
42576454947,466,2016-08-26,15,50,28,9.9,8.4615384,1,7,76,20176381
42576454947,466,2016-08-26,15,50,13,4.5,3.8461538,1,19,192,20188483
42576454947,466,2016-08-26,15,50,30,19.9,17.008547,1,7,76,70176388
42576454947,466,2016-08-26,15,50,38,29.9,25.5555555,1,13,131,40239306
42576454947,466,2016-08-26,15,50,43,47.9,40.9401709,1,11,113,30190616
42576454947,466,2016-08-26,15,50,49,14.9,12.7350427,1,14,143,90163691
42576454947,466,2016-08-26,15,50,56,19.8,16.9230769,2,15,152,60137849
42576454947,466,2016-08-26,15,50,60,9.9,8.4615384,1,14,143,30213547
42576519102,466,2016-07-17,24,7,7,39.9,34.1025641,1,18,181,10160998
42576519102,466,2016-07-17,24,7,10,9.9,8.4615384,1,18,181,80324133
42576519102,466,2016-07-31,19,247,7,59.7,51.025641,3,16,162,80200019
42576519102,466,2016-07-31,19,247,18,39.8,34.017094,2,18,181,70180875
42576519102,466,2016-07-31,10016,606776,1,18.5,15.8119658,1,96,962,999900989
42576519102,466,2016-07-31,10016,606776,2,29.5,25.2136752,1,96,962,999900993
42576519102,466,2016-07-31,10016,606776,3,12.5,10.6837606,1,96,962,999900655
42576519102,466,2016-07-31,10016,606776,5,4,3.4188034,2,96,962,592246042
42576519102,466,2016-08-17,4,6,4,19.9,17.008547,1,16,162,80200019
42576519102,466,2016-08-17,4,6,6,20,17.094017,2,19,191,10189548
42576519102,466,2016-08-17,4,6,13,65,55.5555555,1,19,191,60173903
42576519102,466,2016-08-17,4,7,6,149,127.3504273,1,12,121,40171924
42576519102,466,2016-08-17,4,7,13,20,17.094017,1,12,121,30300605
42576519102,466,2016-08-17,4,7,15,20,17.094017,2,12,121,80217227
42576519102,466,2016-08-17,20,95,5,2200,1880.34188,1,1,11,80319301
42576519102,466,2016-08-17,20,95,16,499,426.4957264,1,1,11,90304097
42576519102,466,2016-08-17,20,95,20,200,170.9401709,1,1,11,90304196
42576519102,466,2016-08-17,20,95,23,7.9,6.7521367,1,14,141,30191673
42576519102,466,2016-07-08,20,64,4,7.9,6.7521367,1,14,143,10134004
42576519102,466,2016-07-08,20,64,6,19.9,17.008547,1,7,76,70176345
42576519102,466,2016-07-08,20,64,13,59,50.4273504,1,7,76,20225616
42576519102,466,2016-07-08,20,64,15,14,11.9658119,4,2,21,20172892
42576519102,466,2016-07-08,20,64,17,2.9,2.4786324,1,14,143,233962
42576519102,466,2016-07-08,20,64,19,4.9,4.1880341,1,7,76,30176366
42576519102,466,2016-07-08,20,65,4,14.9,12.7350427,1,15,154,30311473
42576519102,466,2016-07-08,20,65,8,19.6,16.7521367,4,19,192,80307510
42576519102,466,2016-07-08,20,65,13,39.9,34.1025641,1,6,61,40265164
42576519102,466,2016-07-08,20,65,17,998,852.9914529,2,4,43,50178604
42576519102,466,2016-07-17,24,7,5,179.1,153.076923,9,16,162,70236288
42576519102,466,2016-07-17,24,7,17,478.8,409.2307692,12,16,162,70244132
42576519102,466,2016-07-17,24,7,21,89,76.068376,1,9,94,80243575
42576519102,466,2016-07-31,19,247,12,44.7,38.2051282,3,16,162,60144901
42576519102,466,2016-07-31,10016,606776,4,7,5.9829059,1,96,962,592249132
42576519102,466,2016-07-31,10016,606776,7,19.5,16.6666666,1,96,962,999900845
42576519102,466,2016-07-08,20,64,8,24.9,21.2820512,1,14,143,80179579
42576519102,466,2016-07-08,20,65,6,24.9,21.2820512,1,6,61,80324326
42576519102,466,2016-07-08,20,65,15,699,597.4358974,1,4,43,90218014
42576519102,466,2016-07-08,20,65,19,1197,1023.076923,3,2,21,60279787
42576519102,466,2016-07-17,24,7,15,14.9,12.7350427,1,16,162,90200014
42576519102,466,2016-07-31,19,247,25,39.9,34.1025641,1,16,162,70244132
42576519102,466,2016-07-31,10016,606776,6,12,10.2564102,2,96,962,999901000
42576519102,466,2016-08-17,4,6,8,47.9,40.9401709,1,11,113,30190616
42576519102,466,2016-08-17,4,7,4,10,8.5470085,1,12,121,30217164
42576519102,466,2016-08-17,20,95,9,450,384.6153846,1,1,11,50304221
42576519102,466,2016-08-17,20,95,28,29.9,25.5555555,1,9,94,30242615
42576519102,466,2016-08-17,20,95,30,9.9,8.4615384,1,14,142,70134082
42577000793,466,2016-08-07,26,124,4,49,41.8803418,1,16,164,20256622
42577000793,466,2016-08-07,26,124,21,24.5,20.9401709,5,15,151,60267765
42577000793,466,2016-08-07,26,124,23,7.9,6.7521367,1,14,142,80149554
42577000793,466,2016-08-07,26,124,64,49,41.8803418,1,14,142,289237
42577000793,466,2016-08-07,26,124,72,4.9,4.1880341,1,19,192,80307510
42577000793,466,2016-08-07,26,124,8,10,8.5470085,1,18,181,80180945
42577000793,466,2016-08-07,26,124,13,14.9,12.7350427,1,18,181,10180939
42577000793,466,2016-08-07,26,124,15,9.9,8.4615384,1,16,163,80237701
42577000793,466,2016-08-07,26,124,28,19.8,16.9230769,2,15,151,80289238
42577000793,466,2016-08-07,26,124,51,14.9,12.7350427,1,14,143,20192649
42577000793,466,2016-08-07,26,124,53,19.9,17.008547,1,18,183,60189664
42577000793,466,2016-08-07,26,124,58,39.9,34.1025641,1,92,922,50175605
42577000793,466,2016-08-07,26,124,6,7.9,6.7521367,1,11,113,10172859
42577000793,466,2016-08-07,26,124,30,149,127.3504273,1,15,151,30153195
42577000793,466,2016-08-07,26,124,34,19.9,17.008547,1,14,143,50213551
42577000793,466,2016-08-07,26,124,45,19.9,17.008547,1,14,142,10257622
42577000793,466,2016-08-07,26,124,49,5.8,4.9572649,2,15,152,90244862
42577000793,466,2016-08-07,26,124,66,49,41.8803418,1,7,76,60271201
42577000793,466,2016-08-07,26,124,74,39.9,34.1025641,1,14,142,60300350
42577000793,466,2016-08-07,26,124,17,6.9,5.8974358,1,14,142,30163302
42577000793,466,2016-08-07,26,124,19,9.9,8.4615384,1,16,163,60237702
42577000793,466,2016-08-07,26,124,32,7.9,6.7521367,1,14,142,40257526
42577000793,466,2016-08-07,26,124,36,29.9,25.5555555,1,15,151,40179699
42577000793,466,2016-08-07,26,124,38,29.9,25.5555555,1,15,151,50289249
42577000793,466,2016-08-07,26,124,43,14.9,12.7350427,1,15,151,40192672
42577000793,466,2016-08-07,26,124,47,2.9,2.4786324,1,15,155,80234806
42577000793,466,2016-08-07,26,124,60,19.8,16.9230769,2,14,143,193414
42577000793,466,2016-08-07,26,124,62,17.9,15.2991452,1,14,141,60171329
42577014478,330,2016-08-04,7,48,4,19.9,17.008547,1,14,142,40233427
42577014478,330,2016-08-04,7,48,14,39,33.3333333,1,1,12,20193658
42577014478,330,2016-08-04,7,48,16,4.5,3.8461538,1,19,192,20188483
42577014478,330,2016-08-04,7,48,20,23.6,20.1709401,4,15,151,60258916
42577014478,330,2016-08-04,7,49,10,49,41.8803418,1,15,151,80334189
42577014478,330,2016-08-04,7,49,16,19.8,16.9230769,2,18,181,20330957
42577014478,330,2016-08-04,7,48,26,9.9,8.4615384,1,14,143,10233787
42577014478,330,2016-08-04,7,49,12,19.9,17.008547,1,14,143,90163691
42577014478,330,2016-08-04,7,48,8,19.8,16.9230769,2,15,154,50246995
42577014478,330,2016-08-04,7,48,10,9.9,8.4615384,1,18,181,20330957
42577014478,330,2016-08-04,7,48,18,19.9,17.008547,1,6,62,20285139
42577014478,330,2016-08-04,7,48,22,11.8,10.08547,2,15,151,40318940
42577014478,330,2016-08-04,7,49,4,16.9,14.4444444,1,16,163,70251090
42577014478,330,2016-08-04,7,49,6,19.9,17.008547,1,14,142,161644
42577014478,330,2016-08-04,7,49,22,4.5,3.8461538,1,19,192,20188483
42577014478,330,2016-08-04,7,48,6,19.9,17.008547,1,15,154,10177852
42577014478,330,2016-08-04,7,48,12,149,127.3504273,1,3,31,80250250
42577014478,330,2016-08-04,7,48,24,19.9,17.008547,1,14,142,161644
42577014478,330,2016-08-04,7,49,8,14.9,12.7350427,1,15,155,40279726
42577014478,330,2016-08-04,7,49,14,19.9,17.008547,1,18,181,60263630
42577014478,330,2016-08-04,7,49,18,17.9,15.2991452,1,14,141,60171329
42577014478,330,2016-08-04,7,49,20,19.9,17.008547,1,14,142,20312109
42577027295,330,2016-07-22,8,51,6,45,38.4615384,1,2,21,265302
42577027295,330,2016-07-22,8,51,10,6.9,5.8974358,1,14,143,40286637
42577027295,330,2016-07-22,8,51,12,9.9,8.4615384,1,14,142,70134082
42577027295,330,2016-07-22,8,51,14,39,33.3333333,1,11,113,90212413
42577027295,330,2016-08-20,11,22,6,1299,1110.25641,1,9,93,30229015
42577027295,330,2016-07-22,8,51,4,299,255.5555555,1,2,21,263845
42577027295,330,2016-07-22,8,51,8,39.9,34.1025641,1,6,62,90264001
42577027295,330,2016-08-20,11,22,4,179,152.9914529,1,9,93,70264356
42577034225,418,2016-08-01,14,228,8,199,170.08547,1,10,101,40116937
42577034225,418,2016-08-01,20,11,4,349,298.2905982,1,11,112,90255544
42577034225,418,2016-08-01,14,228,6,16,13.6752136,4,18,181,10180883
42577034225,418,2016-08-01,14,228,10,4.5,3.8461538,1,19,192,20188483
42577034225,418,2016-08-01,14,228,4,23.6,20.1709401,4,18,181,60180885
42577043472,466,2016-07-28,21,191,7,19.9,17.008547,1,16,164,20232396
42577043472,466,2016-07-28,21,190,5,29.9,25.5555555,1,92,921,60340488
42577043472,466,2016-07-28,21,191,5,99,84.6153846,1,2,21,60168529
42577089665,418,2016-08-08,14,204,6,9.9,8.4615384,1,10,105,65529
42577089665,418,2016-08-11,18,237,8,17.9,15.2991452,1,14,141,60171329
42577089665,418,2016-08-11,18,237,4,39.9,34.1025641,1,7,76,40177742
42577089665,418,2016-08-11,18,237,6,19.9,17.008547,1,14,141,70302377
42577089665,418,2016-08-08,14,204,4,249,212.8205128,1,4,43,60309242
42577089665,418,2016-08-08,14,204,8,29.9,25.5555555,1,9,92,10327998
42577097638,466,2016-08-14,24,219,6,19.8,16.9230769,2,16,164,70023692
42577097638,466,2016-08-14,24,219,4,9.9,8.4615384,1,16,163,20237704
42577097638,466,2016-08-14,24,219,8,98,83.7606837,2,4,44,70192618
42577110462,466,2016-07-28,3,108,9,3,2.5641025,1,16,163,60274515
42577110462,466,2016-07-28,3,108,22,9.9,8.4615384,1,12,123,40304373
42577110462,466,2016-07-28,3,108,24,24.9,21.2820512,1,10,101,40330032
42577110462,466,2016-07-28,3,108,31,9.9,8.4615384,1,14,143,193414
42577110462,466,2016-07-28,3,108,33,5.8,4.9572649,2,16,163,50276973
42577110462,466,2016-07-28,3,108,7,3,2.5641025,1,16,163,60274515
42577110462,466,2016-07-28,3,108,18,9.9,8.4615384,1,18,182,70317072
42577110462,466,2016-07-28,3,108,5,13.8,11.7948717,2,16,163,90237362
42577110462,466,2016-07-28,3,108,14,6.9,5.8974358,1,18,182,10196290
42577110462,466,2016-07-28,3,108,16,1.9,1.6239316,1,11,113,20215085
42577110462,466,2016-07-28,3,108,20,29.9,25.5555555,1,92,921,70330484
42577110462,466,2016-07-28,3,108,29,19.9,17.008547,1,9,94,70193316
42577121375,833,2016-08-04,7,127,6,11.8,10.08547,2,13,131,315397
42577121375,833,2016-08-04,7,127,14,19.9,17.008547,1,14,142,161644
42577121375,833,2016-08-04,7,127,16,6.9,5.8974358,1,18,183,40325686
42577121375,833,2016-08-04,7,127,18,6.9,5.8974358,1,18,183,90325684
42577121375,833,2016-08-04,7,127,20,39.8,34.017094,2,10,105,60065531
42577121375,833,2016-08-04,7,127,26,19.9,17.008547,1,14,143,60166078
42577121375,833,2016-08-04,7,127,48,24.9,21.2820512,1,9,94,50267563
42577121375,833,2016-08-04,7,127,4,149,127.3504273,1,13,131,270153
42577121375,833,2016-08-04,7,127,8,19.9,17.008547,1,14,143,20176951
42577121375,833,2016-08-04,7,127,10,9.9,8.4615384,1,6,62,10270402
42577121375,833,2016-08-04,7,127,12,3.9,3.3333333,1,6,62,90165421
42577121375,833,2016-08-04,7,127,38,11.8,10.08547,2,16,163,70294612
42577121375,833,2016-08-04,7,127,40,9.9,8.4615384,1,14,143,10134004
42577121375,833,2016-08-04,7,127,42,9.9,8.4615384,1,14,142,70134082
42577121375,833,2016-08-04,7,127,44,5.8,4.9572649,2,15,152,90264850
42577121375,833,2016-08-04,7,127,46,7.9,6.7521367,1,14,142,40257526
42577121375,833,2016-08-04,7,127,24,59,50.4273504,1,15,153,10177569
42577121375,833,2016-08-04,7,127,28,19.8,16.9230769,2,15,153,307854
42577121375,833,2016-08-04,7,127,32,39.9,34.1025641,1,15,154,245366
42577121375,833,2016-08-04,7,127,34,19.9,17.008547,1,18,183,60189664
42577121375,833,2016-08-04,7,127,56,29.9,25.5555555,1,6,62,70299493
42577121375,833,2016-08-04,7,127,22,29.9,25.5555555,1,8,82,60246198
42577121375,833,2016-08-04,7,127,30,9.9,8.4615384,1,14,142,80174459
42577121375,833,2016-08-04,7,127,36,19.9,17.008547,1,15,154,90133944
42577121375,833,2016-08-04,7,127,50,17.9,15.2991452,1,14,141,60171329
42577121375,833,2016-08-04,7,127,52,49,41.8803418,1,6,62,10252021
42577121375,833,2016-08-04,7,127,54,99,84.6153846,1,11,111,70324119
42577642273,330,2016-07-10,8,262,4,50,42.7350427,1,9,91,30279944
42577642273,330,2016-07-10,8,262,8,7.9,6.7521367,1,16,162,10308221
42577642273,330,2016-07-10,8,262,10,20,17.094017,1,9,91,20169074
42577642273,330,2016-07-10,8,262,14,19.9,17.008547,1,16,163,40237661
42577642273,330,2016-07-10,8,263,4,9.9,8.4615384,1,9,91,10192961
42577642273,330,2016-07-10,8,262,6,29,24.7863247,1,9,91,279945
42577642273,330,2016-07-10,8,263,6,9.9,8.4615384,1,9,92,30169728
42577642273,330,2016-07-10,8,262,12,49,41.8803418,1,9,91,50294892
42577642273,330,2016-07-10,8,263,8,9.9,8.4615384,1,9,91,70192958
42577642273,330,2016-07-10,8,263,10,9.9,8.4615384,1,9,91,90192957
42577698406,424,2016-07-08,19,65,12,39.9,34.1025641,1,15,155,20163208
42577698406,424,2016-07-08,19,65,18,9.9,8.4615384,1,10,105,60240506
42577698406,424,2016-07-14,13,85,4,79.8,68.2051282,2,10,103,80267161
42577698406,424,2016-07-14,13,85,8,14.9,12.7350427,1,14,142,30263735
42577698406,424,2016-07-08,19,65,14,29.8,25.4700854,2,6,62,70264969
42577698406,424,2016-07-14,13,85,6,14.9,12.7350427,1,14,143,20192649
42577698406,424,2016-07-14,13,85,14,5.8,4.9572649,2,16,162,60065461
42577698406,424,2016-07-08,19,65,4,14.9,12.7350427,1,18,183,10171826
42577698406,424,2016-07-08,19,65,25,0,0,1,95,951,99400400
42577698406,424,2016-07-14,13,85,12,19.9,17.008547,1,6,62,40251666
42577698406,424,2016-07-08,19,65,6,17.9,15.2991452,1,15,154,20176461
42577698406,424,2016-07-08,19,65,8,19.8,16.9230769,2,15,155,40280541
42577698406,424,2016-07-08,19,65,10,14.9,12.7350427,1,16,163,70237711
42577698406,424,2016-07-08,19,65,16,39,33.3333333,1,12,123,20310346
42577698406,424,2016-07-08,19,65,20,8.7,7.4358974,3,15,153,40293874
42577698406,424,2016-07-08,19,65,22,0,0,1,19,192,20188483
42577698406,424,2016-07-14,13,85,10,7.9,6.7521367,1,14,143,308113
42577730634,418,2016-07-09,21,305,10,2.9,2.4786324,1,15,155,40252294
42577730634,418,2016-07-09,21,305,17,60,51.2820512,4,3,31,80217977
42577730634,418,2016-07-09,21,305,19,9.9,8.4615384,1,14,143,193414
42577730634,418,2016-07-09,21,305,23,9.9,8.4615384,1,19,191,177659
42577730634,418,2016-07-09,21,305,27,0.01,0.008547,1,19,192,20188483
42577730634,418,2016-07-09,21,306,8,59,50.4273504,1,3,31,80251136
42577730634,418,2016-07-09,21,306,10,29.9,25.5555555,1,18,182,10179436
42577730634,418,2016-07-09,21,306,25,100,85.4700854,1,3,33,70200270
42577730634,418,2016-07-09,21,306,42,0.01,0.008547,1,19,192,20188483
42577730634,418,2016-07-09,21,305,4,59,50.4273504,1,3,31,80251136
42577730634,418,2016-07-09,21,305,12,7.9,6.7521367,1,11,113,10172859
42577730634,418,2016-07-09,21,305,21,39.9,34.1025641,1,18,182,90323958
42577730634,418,2016-07-09,21,306,6,399,341.025641,1,3,33,20283890
42577730634,418,2016-07-09,21,306,23,49,41.8803418,1,11,113,80179386
42577730634,418,2016-07-09,21,306,27,19.9,17.008547,1,9,91,40169054
42577730634,418,2016-07-09,21,306,34,19.9,17.008547,1,15,151,80234793
42577730634,418,2016-07-09,21,306,36,19.9,17.008547,1,10,105,60065531
42577730634,418,2016-07-09,21,306,38,2.9,2.4786324,1,15,155,80234806
42577730634,418,2016-07-09,21,305,6,19.9,17.008547,1,14,143,90163691
42577730634,418,2016-07-09,21,305,8,2.9,2.4786324,1,15,155,80234806
42577730634,418,2016-07-09,21,306,45,0,0,1,95,951,69401000
42577730634,418,2016-07-09,21,305,25,59,50.4273504,1,13,131,308995
42577730634,418,2016-07-09,21,305,30,0,0,1,95,951,69401000
42577730634,418,2016-07-09,21,306,4,299,255.5555555,1,4,43,60181521
42577730634,418,2016-07-09,21,306,12,29.9,25.5555555,1,16,164,50297466
42577730634,418,2016-07-09,21,306,17,19.9,17.008547,1,13,131,182444
42577730634,418,2016-07-09,21,306,19,5.9,5.042735,1,16,163,80310414
42577730634,418,2016-07-09,21,306,21,60,51.2820512,4,3,31,80217977
42577730634,418,2016-07-09,21,306,29,7.9,6.7521367,1,11,113,179390
42577730634,418,2016-07-09,21,306,40,19.9,17.008547,1,16,162,70236288
42577826555,466,2016-08-24,23,32,4,29.9,25.5555555,1,14,143,288365
42577826555,466,2016-08-24,23,32,17,9.9,8.4615384,1,11,113,60295834
42577826555,466,2016-08-24,23,32,30,7.9,6.7521367,1,14,142,10238997
42577826555,466,2016-08-24,23,32,38,9.9,8.4615384,1,11,113,90173119
42577826555,466,2016-08-24,23,32,47,2.9,2.4786324,1,16,163,50333596
42577826555,466,2016-08-24,23,32,51,19.9,17.008547,1,6,62,40251666
42577826555,466,2016-08-24,23,32,8,9.9,8.4615384,1,11,113,60173111
42577826555,466,2016-08-24,23,32,13,14.9,12.7350427,1,11,113,60163598
42577826555,466,2016-08-24,23,32,15,9.9,8.4615384,1,11,113,20295850
42577826555,466,2016-08-24,23,32,21,99,84.6153846,1,2,21,80314624
42577826555,466,2016-08-24,23,32,32,39.9,34.1025641,1,11,113,90163549
42577826555,466,2016-08-24,23,32,36,9.9,8.4615384,1,11,113,20267060
42577826555,466,2016-08-24,23,32,45,4.9,4.1880341,1,18,182,10196290
42577826555,466,2016-08-24,23,32,19,59,50.4273504,1,7,76,60213174
42577826555,466,2016-08-24,23,32,23,24.9,21.2820512,1,14,143,80179579
42577826555,466,2016-08-24,23,32,34,49,41.8803418,1,11,111,60196320
42577826555,466,2016-08-24,23,32,6,4.5,3.8461538,1,19,192,20188483
42577826555,466,2016-08-24,23,32,28,12.9,11.025641,1,18,183,50219586
42577826555,466,2016-08-24,23,32,43,59.8,51.1111111,2,18,182,60290365
42577826555,466,2016-08-24,23,32,49,5.8,4.9572649,2,16,163,70335660
42577849711,330,2016-07-28,9,88,5,29.9,25.5555555,1,9,94,50193317
